YF_Ticker,Years
TECILCHEM.NS,"[2021, 2022, 2023, 2024]"
TEGA.NS,"[2021, 2022, 2023, 2024]"
TEJASNET.NS,"[2021, 2022, 2023, 2024, 2025]"
TEMBO.NS,"[2021, 2022, 2023, 2024]"
TERASOFT.NS,"[2021, 2022, 2023, 2024]"
TEXINFRA.NS,"[2021, 2022, 2023, 2024]"
TEXMOPIPES.NS,"[2021, 2022, 2023, 2024]"
TEXRAIL.NS,"[2021, 2022, 2023, 2024]"
TFCILTD.NS,"[2021, 2022, 2023, 2024]"
TFL.NS,"[2021, 2022, 2023, 2024]"
TGBHOTELS.NS,"[2021, 2022, 2023, 2024]"
THANGAMAYL.NS,"[2021, 2022, 2023, 2024]"
THEINVEST.NS,"[2021, 2022, 2023, 2024]"
THEJO.NS,"[2021, 2022, 2023, 2024]"
THEMISMED.NS,"[2021, 2022, 2023, 2024]"
THERMAX.NS,"[2021, 2022, 2023, 2024]"
THOMASCOOK.NS,"[2021, 2022, 2023, 2024]"
THOMASCOTT.NS,"[2021, 2022, 2023, 2024]"
THYROCARE.NS,"[2021, 2022, 2023, 2024, 2025]"
TI.NS,"[2021, 2022, 2023, 2024]"
TICL.NS,"[2021, 2022, 2023, 2024]"
TIIL.NS,"[2021, 2022, 2023, 2024]"
TIINDIA.NS,"[2021, 2022, 2023, 2024]"
TIJARIA.NS,"[2021, 2022, 2023, 2024]"
TIL.NS,"[2021, 2022, 2023, 2024]"
TIMESGTY.NS,"[2021, 2022, 2023, 2024]"
TIMETECHNO.NS,"[2021, 2022, 2023, 2024]"
TIMKEN.NS,"[2021, 2022, 2023, 2024]"
TIPSMUSIC.NS,"[2021, 2022, 2023, 2024, 2025]"
TIRUMALCHM.NS,"[2021, 2022, 2023, 2024]"
TIRUPATIFL.NS,"[2021, 2022, 2023, 2024]"
TITAGARH.NS,"[2021, 2022, 2023, 2024]"
TITAN.NS,"[2021, 2022, 2023, 2024, 2025]"
TMB.NS,"[2021, 2022, 2023, 2024, 2025]"
TNPETRO.NS,"[2021, 2022, 2023, 2024]"
TNPL.NS,"[2021, 2022, 2023, 2024]"
TNTELE.NS,"[2021, 2022, 2023, 2024]"
TOKYOPLAST.NS,"[2021, 2022, 2023, 2024]"
TOLINS.NS,"[2021, 2022, 2023, 2024]"
TORNTPHARM.NS,"[2021, 2022, 2023, 2024]"
TORNTPOWER.NS,"[2021, 2022, 2023, 2024]"
TOTAL.NS,"[2021, 2022, 2023, 2024]"
TOUCHWOOD.NS,"[2021, 2022, 2023, 2024]"
TPHQ.NS,"[2021, 2022, 2023, 2024, 2025]"
TPLPLASTEH.NS,"[2021, 2022, 2023, 2024]"
TRACXN.NS,"[2021, 2022, 2023, 2024]"
TRANSRAILL.NS,"[2021, 2022, 2023, 2024]"
TRANSWORLD.NS,"[2021, 2022, 2023, 2024]"
TREEHOUSE.NS,"[2021, 2022, 2023, 2024]"
TREJHARA.NS,"[2021, 2022, 2023, 2024]"
TRENT.NS,"[2021, 2022, 2023, 2024, 2025]"
TRF.NS,"[2021, 2022, 2023, 2024]"
TRIDENT.NS,"[2021, 2022, 2023, 2024]"
TRIGYN.NS,"[2021, 2022, 2023, 2024]"
TRITURBINE.NS,"[2021, 2022, 2023, 2024]"
TRIVENI.NS,"[2021, 2022, 2023, 2024]"
TRU.NS,"[2021, 2022, 2023, 2024]"
TTKHLTCARE.NS,"[2021, 2022, 2023, 2024]"
TTKPRESTIG.NS,"[2021, 2022, 2023, 2024]"
TTL.NS,"[2021, 2022, 2023, 2024]"
TTML.NS,"[2021, 2022, 2023, 2024, 2025]"
TVSELECT.NS,"[2021, 2022, 2023, 2024]"
TVSHLTD.NS,"[2021, 2022, 2023, 2024, 2025]"
TVSMOTOR.NS,"[2021, 2022, 2023, 2024, 2025]"
TVSSCS.NS,"[2021, 2022, 2023, 2024]"
TVSSRICHAK.NS,"[2021, 2022, 2023, 2024]"
TVTODAY.NS,"[2021, 2022, 2023, 2024]"
TVVISION.NS,"[2021, 2022, 2023, 2024]"
UBL.NS,"[2021, 2022, 2023, 2024, 2025]"
UCAL.NS,"[2021, 2022, 2023, 2024]"
UCOBANK.NS,"[2021, 2022, 2023, 2024, 2025]"
UDAICEMENT.NS,"[2021, 2022, 2023, 2024]"
UDS.NS,"[2021, 2022, 2023, 2024]"
UEL.NS,"[2021, 2022, 2023, 2024]"
UFLEX.NS,"[2021, 2022, 2023, 2024]"
UFO.NS,"[2021, 2022, 2023, 2024]"
UGARSUGAR.NS,"[2021, 2022, 2023, 2024]"
UGROCAP.NS,"[2021, 2022, 2023, 2024]"
UJJIVANSFB.NS,"[2021, 2022, 2023, 2024, 2025]"
ULTRACEMCO.NS,"[2021, 2022, 2023, 2024, 2025]"
UMAEXPORTS.NS,"[2021, 2022, 2023, 2024]"
UMANGDAIRY.NS,"[2021, 2022, 2023, 2024]"
UMESLTD.NS,"[2021, 2022, 2023, 2024]"
UNICHEMLAB.NS,"[2021, 2022, 2023, 2024]"
UNIDT.NS,"[2021, 2022, 2023, 2024]"
UNIENTER.NS,"[2021, 2022, 2023, 2024]"
UNIINFO.NS,"[2021, 2022, 2023, 2024]"
UNIONBANK.NS,"[2021, 2022, 2023, 2024, 2025]"
UNIPARTS.NS,"[2021, 2022, 2023, 2024]"
UNITDSPR.NS,"[2021, 2022, 2023, 2024]"
UNITECH.NS,"[2021, 2022, 2023, 2024]"
UNITEDPOLY.NS,"[2021, 2022, 2023, 2024]"
UNITEDTEA.NS,"[2021, 2022, 2023, 2024]"
UNIVASTU.NS,"[2021, 2022, 2023, 2024]"
UNIVCABLES.NS,"[2021, 2022, 2023, 2024]"
UNIVPHOTO.NS,"[2021, 2022, 2023, 2024]"
UNOMINDA.NS,"[2021, 2022, 2023, 2024]"
UPL.NS,"[2021, 2022, 2023, 2024]"
URAVIDEF.NS,"[2021, 2022, 2023, 2024]"
URJA.NS,"[2021, 2022, 2023, 2024]"
USHAMART.NS,"[2021, 2022, 2023, 2024]"
USK.NS,"[2021, 2022, 2023, 2024]"
UTIAMC.NS,"[2021, 2022, 2023, 2024, 2025]"
UTKARSHBNK.NS,"[2021, 2022, 2023, 2024]"
UTTAMSUGAR.NS,"[2021, 2022, 2023, 2024]"
UYFINCORP.NS,"[2021, 2022, 2023, 2024]"
V2RETAIL.NS,"[2021, 2022, 2023, 2024]"
VADILALIND.NS,"[2021, 2022, 2023, 2024]"
VAIBHAVGBL.NS,"[2021, 2022, 2023, 2024]"
VAISHALI.NS,"[2021, 2022, 2023, 2024]"
VAKRANGEE.NS,"[2021, 2022, 2023, 2024]"
VALIANTLAB.NS,"[2021, 2022, 2023, 2024]"
VALIANTORG.NS,"[2021, 2022, 2023, 2024]"
VARDHACRLC.NS,"[2021, 2022, 2023, 2024]"
VARDMNPOLY.NS,"[2021, 2022, 2023, 2024]"
VARROC.NS,"[2021, 2022, 2023, 2024]"
VASCONEQ.NS,"[2021, 2022, 2023, 2024]"
VASWANI.NS,"[2021, 2022, 2023, 2024]"
VBL.NS,"[2021, 2022, 2023, 2024]"
VCL.NS,"[2021, 2022, 2023, 2024]"
VEDL.NS,"[2021, 2022, 2023, 2024, 2025]"
VEEDOL.NS,"[2021, 2022, 2023, 2024]"
VENKEYS.NS,"[2021, 2022, 2023, 2024]"
VENUSPIPES.NS,"[2021, 2022, 2023, 2024]"
VENUSREM.NS,"[2021, 2022, 2023, 2024]"
VERANDA.NS,"[2021, 2022, 2023, 2024]"
VERTOZ.NS,"[2021, 2022, 2023, 2024]"
VESUVIUS.NS,"[2020, 2021, 2022, 2023, 2024]"
VETO.NS,"[2021, 2022, 2023, 2024]"
VGUARD.NS,"[2021, 2022, 2023, 2024]"
VHL.NS,"[2021, 2022, 2023, 2024]"
VHLTD.NS,"[2021, 2022, 2023, 2024]"
VIDHIING.NS,"[2021, 2022, 2023, 2024]"
VIJAYA.NS,"[2021, 2022, 2023, 2024]"
VIJIFIN.NS,"[2021, 2022, 2023, 2024, 2025]"
VIKASECO.NS,"[2021, 2022, 2023, 2024]"
VIKASLIFE.NS,"[2021, 2022, 2023, 2024]"
VIMTALABS.NS,"[2021, 2022, 2023, 2024, 2025]"
VINATIORGA.NS,"[2021, 2022, 2023, 2024]"
VINCOFE.NS,"[2021, 2022, 2023, 2024]"
VINDHYATEL.NS,"[2021, 2022, 2023, 2024]"
VINEETLAB.NS,"[2021, 2022, 2023, 2024]"
VINNY.NS,"[2021, 2022, 2023, 2024]"
VINYLINDIA.NS,"[2021, 2022, 2023, 2024]"
VIPCLOTHNG.NS,"[2021, 2022, 2023, 2024]"
VIPIND.NS,"[2021, 2022, 2023, 2024]"
VIPULLTD.NS,"[2021, 2022, 2023, 2024]"
VIRINCHI.NS,"[2021, 2022, 2023, 2024]"
VISAKAIND.NS,"[2021, 2022, 2023, 2024]"
VISASTEEL.NS,"[2021, 2022, 2023, 2024]"
VISHNU.NS,"[2021, 2022, 2023, 2024]"
VISHWARAJ.NS,"[2021, 2022, 2023, 2024]"
VIVIDHA.NS,"[2021, 2022, 2023, 2024]"
VLSFINANCE.NS,"[2021, 2022, 2023, 2024]"
VMART.NS,"[2021, 2022, 2023, 2024, 2025]"
VOLTAMP.NS,"[2021, 2022, 2023, 2024, 2025]"
VOLTAS.NS,"[2021, 2022, 2023, 2024, 2025]"
VPRPL.NS,"[2021, 2022, 2023, 2024]"
VRLLOG.NS,"[2021, 2022, 2023, 2024]"
VSSL.NS,"[2021, 2022, 2023, 2024, 2025]"
VSTIND.NS,"[2021, 2022, 2023, 2024, 2025]"
VSTL.NS,"[2021, 2022, 2023, 2024]"
VSTTILLERS.NS,"[2021, 2022, 2023, 2024]"
VTL.NS,"[2021, 2022, 2023, 2024, 2025]"
WAAREEENER.NS,"[2021, 2022, 2023, 2024, 2025]"
WAAREERTL.NS,"[2021, 2022, 2023, 2024, 2025]"
WABAG.NS,"[2021, 2022, 2023, 2024]"
WALCHANNAG.NS,"[2021, 2022, 2023, 2024]"
WANBURY.NS,"[2021, 2022, 2023, 2024]"
WCIL.NS,"[2021, 2022, 2023, 2024]"
WEALTH.NS,"[2021, 2022, 2023, 2024]"
WEBELSOLAR.NS,"[2021, 2022, 2023, 2024]"
WEIZMANIND.NS,"[2021, 2022, 2023, 2024]"
WEL.NS,"[2021, 2022, 2023, 2024]"
WELCORP.NS,"[2021, 2022, 2023, 2024]"
WELENT.NS,"[2021, 2022, 2023, 2024]"
WELINV.NS,"[2021, 2022, 2023, 2024]"
WELSPUNLIV.NS,"[2021, 2022, 2023, 2024]"
WENDT.NS,"[2021, 2022, 2023, 2024, 2025]"
WESTLIFE.NS,"[2021, 2022, 2023, 2024]"
WEWIN.NS,"[2021, 2022, 2023, 2024]"
WHEELS.NS,"[2021, 2022, 2023, 2024]"
WHIRLPOOL.NS,"[2021, 2022, 2023, 2024]"
WILLAMAGOR.NS,"[2021, 2022, 2023, 2024]"
WINDLAS.NS,"[2021, 2022, 2023, 2024]"
WINDMACHIN.NS,"[2021, 2022, 2023, 2024]"
WINSOME.NS,"[2021, 2022, 2023, 2024]"
WIPL.NS,"[2021, 2022, 2023, 2024]"
WIPRO.NS,"[2021, 2022, 2023, 2024]"
WOCKPHARMA.NS,"[2021, 2022, 2023, 2024]"
WONDERLA.NS,"[2021, 2022, 2023, 2024, 2025]"
WORTH.NS,"[2021, 2022, 2023, 2024]"
WSI.NS,"[2021, 2022, 2023, 2024]"
WSTCSTPAPR.NS,"[2021, 2022, 2023, 2024]"
XCHANGING.NS,"[2021, 2022, 2023, 2024]"
XELPMOC.NS,"[2021, 2022, 2023, 2024]"
XPROINDIA.NS,"[2021, 2022, 2023, 2024]"
XTGLOBAL.NS,"[2021, 2022, 2023, 2024]"
YAARI.NS,"[2021, 2022, 2023, 2024, 2025]"
YASHO.NS,"[2021, 2022, 2023, 2024]"
YATHARTH.NS,"[2021, 2022, 2023, 2024]"
YATRA.NS,"[2021, 2022, 2023, 2024]"
YESBANK.NS,"[2021, 2022, 2023, 2024, 2025]"
YUKEN.NS,"[2021, 2022, 2023, 2024]"
ZAGGLE.NS,"[2021, 2022, 2023, 2024]"
ZEEL.NS,"[2021, 2022, 2023, 2024, 2025]"
ZEELEARN.NS,"[2021, 2022, 2023, 2024]"
ZEEMEDIA.NS,"[2021, 2022, 2023, 2024]"
ZENITHEXPO.NS,"[2021, 2022, 2023, 2024]"
ZENITHSTL.NS,"[2021, 2022, 2023, 2024]"
ZENSARTECH.NS,"[2021, 2022, 2023, 2024, 2025]"
ZENTEC.NS,"[2021, 2022, 2023, 2024]"
ZFCVINDIA.NS,"[2021, 2022, 2023, 2024]"
ZIMLAB.NS,"[2021, 2022, 2023, 2024]"
ZODIACLOTH.NS,"[2021, 2022, 2023, 2024]"
ZOTA.NS,"[2021, 2022, 2023, 2024]"
ZUARI.NS,"[2021, 2022, 2023, 2024]"
ZUARIIND.NS,"[2021, 2022, 2023, 2024]"
ZYDUSLIFE.NS,"[2021, 2022, 2023, 2024]"
ZYDUSWELL.NS,"[2021, 2022, 2023, 2024]"
ABB.BO,"[2020, 2021, 2022, 2023, 2024]"
AEGISLOG.BO,"[2021, 2022, 2023, 2024]"
ARE&M.BO,"[2021, 2022, 2023, 2024]"
AMBALALSA.BO,"[2021, 2022, 2023, 2024]"
ANDHRAPET.BO,"[2021, 2022, 2023, 2024]"
ANSALAPI.BO,"[2021, 2022, 2023, 2024]"
UTIQUE.BO,"[2021, 2022, 2023, 2024]"
ARUNAHTEL.BO,"[2021, 2022, 2023, 2024]"
BOMDYEING.BO,"[2021, 2022, 2023, 2024]"
ASIANHOTNR.BO,"[2021, 2022, 2023, 2024]"
ATUL.BO,"[2021, 2022, 2023, 2024, 2025]"
ATVPR.BO,"[2021, 2022, 2023, 2024]"
BAJAJELEC.BO,"[2021, 2022, 2023, 2024]"
BAJAJHIND.BO,"[2021, 2022, 2023, 2024]"
FORCEMOT.BO,"[2021, 2022, 2023, 2024, 2025]"
BAJFINANCE.BO,"[2021, 2022, 2023, 2024, 2025]"
BALRAMCHIN.BO,"[2021, 2022, 2023, 2024]"
BANCOINDIA.BO,"[2021, 2022, 2023, 2024]"
ABREL.BO,"[2021, 2022, 2023, 2024]"
BANARISUG.BO,"[2021, 2022, 2023, 2024]"
BASF.BO,"[2021, 2022, 2023, 2024]"
BATAINDIA.BO,"[2021, 2022, 2023, 2024]"
BEML.BO,"[2021, 2022, 2023, 2024]"
BEL.BO,"[2021, 2022, 2023, 2024]"
BEPL.BO,"[2021, 2022, 2023, 2024]"
BIHSPONG.BO,"[2021, 2022, 2023, 2024]"
BINANIIND.BO,"[2021, 2022, 2023, 2024]"
BIRLACABLE.BO,"[2021, 2022, 2023, 2024]"
BLUESTARCO.BO,"[2021, 2022, 2023, 2024, 2025]"
DISAQ.BO,"[2021, 2022, 2023, 2024]"
QUESTCAP.BO,"[2021, 2022, 2023, 2024]"
BPL.BO,"[2021, 2022, 2023, 2024]"
OAL.BO,"[2021, 2022, 2023, 2024]"
CENTEXT.BO,"[2021, 2022, 2023, 2024]"
CESC.BO,"[2021, 2022, 2023, 2024]"
CHAMBLFERT.BO,"[2021, 2022, 2023, 2024, 2025]"
EXIDEIND.BO,"[2021, 2022, 2023, 2024, 2025]"
CIPLA.BO,"[2021, 2022, 2023, 2024]"
DICIND.BO,"[2020, 2021, 2022, 2023, 2024]"
CRISIL.BO,"[2021, 2022, 2023, 2024]"
CGPOWER.BO,"[2021, 2022, 2023, 2024, 2025]"
DABUR.BO,"[2021, 2022, 2023, 2024, 2025]"
DALMIASUG.BO,"[2021, 2022, 2023, 2024]"
ARVIND.BO,"[2021, 2022, 2023, 2024]"
BHEL.BO,"[2021, 2022, 2023, 2024]"
HINDPETRO.BO,"[2021, 2022, 2023, 2024, 2025]"
IFCI.BO,"[2021, 2022, 2023, 2024]"
MTNL.BO,"[2021, 2022, 2023, 2024]"
MRPL.BO,"[2021, 2022, 2023, 2024]"
CHENNPETRO.BO,"[2021, 2022, 2023, 2024, 2025]"
SBIN.BO,"[2021, 2022, 2023, 2024, 2025]"
SAIL.BO,"[2021, 2022, 2023, 2024]"
TITAN.BO,"[2021, 2022, 2023, 2024, 2025]"
IDBI.BO,"[2021, 2022, 2023, 2024, 2025]"
DCW.BO,"[2021, 2022, 2023, 2024]"
DHAMPURSUG.BO,"[2021, 2022, 2023, 2024]"
DIAMINESQ.BO,"[2021, 2022, 2023, 2024]"
ELANTAS.BO,"[2020, 2021, 2022, 2023, 2024]"
DRREDDY.BO,"[2021, 2022, 2023, 2024]"
EIDPARRY.BO,"[2021, 2022, 2023, 2024]"
PGHL.BO,"[2021, 2022, 2023, 2024]"
ELECTCAST.BO,"[2021, 2022, 2023, 2024]"
ESABINDIA.BO,"[2021, 2022, 2023, 2024]"
EPL.BO,"[2021, 2022, 2023, 2024, 2025]"
ESTER.BO,"[2021, 2022, 2023, 2024]"
FGP.BO,"[2021, 2022, 2023, 2024]"
PHCAP.BO,"[2021, 2022, 2023, 2024]"
FINCABLES.BO,"[2021, 2022, 2023, 2024]"
COCKERILL.BO,"[2021, 2022, 2023, 2024]"
UFLEX.BO,"[2021, 2022, 2023, 2024]"
FOSECOIND.BO,"[2020, 2021, 2022, 2023, 2024]"
GANESHBE.BO,"[2021, 2022, 2023, 2024]"
METROGLOBL.BO,"[2021, 2022, 2023, 2024]"
GTL.BO,"[2021, 2022, 2023, 2024]"
GODFRYPHLP.BO,"[2021, 2022, 2023, 2024]"
GODREJIND.BO,"[2021, 2022, 2023, 2024]"
KANSAINER.BO,"[2021, 2022, 2023, 2024, 2025]"
GOODRICKE.BO,"[2021, 2022, 2023, 2024]"
GOODYEAR.BO,"[2021, 2022, 2023, 2024]"
GTNINDS.BO,"[2021, 2022, 2023, 2024]"
GHCL.BO,"[2021, 2022, 2023, 2024, 2025]"
GFLLIMITED.BO,"[2021, 2022, 2023, 2024]"
GLFL.BO,"[2021, 2022, 2023, 2024]"
HCL-INSYS.BO,"[2021, 2022, 2023, 2024]"
HDFCBANK.BO,"[2021, 2022, 2023, 2024]"
HEROMOTOCO.BO,"[2021, 2022, 2023, 2024]"
HFCL.BO,"[2021, 2022, 2023, 2024]"
HSCL.BO,"[2021, 2022, 2023, 2024, 2025]"
HCC.BO,"[2021, 2022, 2023, 2024, 2025]"
HINDOILEXP.BO,"[2021, 2022, 2023, 2024]"
AGI.BO,"[2021, 2022, 2023, 2024]"
HINDZINC.BO,"[2021, 2022, 2023, 2024, 2025]"
NDLVENTURE.BO,"[2021, 2022, 2023, 2024, 2025]"
HMT.BO,"[2021, 2022, 2023, 2024]"
PRAGBOS.BO,"[2021, 2022, 2023, 2024]"
HLVLTD.BO,"[2021, 2022, 2023, 2024]"
IGPL.BO,"[2021, 2022, 2023, 2024]"
INDIAGLYCO.BO,"[2021, 2022, 2023, 2024]"
INDLEASE.BO,"[2021, 2022, 2023, 2024]"
MARGOFIN.BO,"[2021, 2022, 2023, 2024]"
INDORAMA.BO,"[2021, 2022, 2023, 2024]"
INFY.BO,"[2021, 2022, 2023, 2024]"
INGERRAND.BO,"[2021, 2022, 2023, 2024]"
ITHL.BO,"[2021, 2022, 2023, 2024, 2025]"
IONEXCHANG.BO,"[2021, 2022, 2023, 2024]"
SUNDROP.BO,"[2021, 2022, 2023, 2024]"
JISLJALEQS.BO,"[2021, 2022, 2023, 2024]"
JASCH.BO,"[2021, 2022, 2023, 2024]"
JINDALPOLY.BO,"[2021, 2022, 2023, 2024]"
JSWSTEEL.BO,"[2021, 2022, 2023, 2024]"
UMANGDAIRY.BO,"[2021, 2022, 2023, 2024]"
KAJARIACER.BO,"[2021, 2022, 2023, 2024, 2025]"
KAKATCEM.BO,"[2021, 2022, 2023, 2024]"
KSL.BO,"[2021, 2022, 2023, 2024]"
WHIRLPOOL.BO,"[2021, 2022, 2023, 2024]"
KGDENIM.BO,"[2021, 2022, 2023, 2024]"
KINETICENG.BO,"[2021, 2022, 2023, 2024]"
KIRLOSBROS.BO,"[2021, 2022, 2023, 2024]"
KIRLOSIND.BO,"[2021, 2022, 2023, 2024]"
KIRLFER.BO,"[2021, 2022, 2023, 2024]"
ENVAIREL.BO,"[2021, 2022, 2023, 2024]"
KOTAKBANK.BO,"[2021, 2022, 2023, 2024, 2025]"
KRIFILIND.BO,"[2021, 2022, 2023, 2024]"
KSB.BO,"[2020, 2021, 2022, 2023, 2024]"
LGBBROSLTD.BO,"[2021, 2022, 2023, 2024, 2025]"
TRENT.BO,"[2021, 2022, 2023, 2024, 2025]"
LMW.BO,"[2021, 2022, 2023, 2024]"
LICHSGFIN.BO,"[2021, 2022, 2023, 2024]"
LUPIN.BO,"[2021, 2022, 2023, 2024]"
LYKALABS.BO,"[2021, 2022, 2023, 2024]"
RAMCOCEM.BO,"[2021, 2022, 2023, 2024]"
HYBRIDFIN.BO,"[2021, 2022, 2023, 2024]"
MAFATIND.BO,"[2021, 2022, 2023, 2024]"
MAHSEAMLES.BO,"[2021, 2022, 2023, 2024]"
MAHSCOOTER.BO,"[2021, 2022, 2023, 2024, 2025]"
MAJESAUT.BO,"[2021, 2022, 2023, 2024]"
MANALIPETC.BO,"[2021, 2022, 2023, 2024]"
MFSL.BO,"[2021, 2022, 2023, 2024]"
MIDINDIA.BO,"[2021, 2022, 2023, 2024]"
MIRCELECTR.BO,"[2021, 2022, 2023, 2024]"
CENTENKA.BO,"[2021, 2022, 2023, 2024]"
MODTHREAD.BO,"[2021, 2022, 2023, 2024]"
LORDSCHLO.BO,"[2021, 2022, 2023, 2024]"
SPICEJET.BO,"[2021, 2022, 2023, 2024]"
MOREPENLAB.BO,"[2021, 2022, 2023, 2024]"
MRF.BO,"[2021, 2022, 2023, 2024, 2025]"
HEIDELBERG.BO,"[2021, 2022, 2023, 2024]"
NCC.BO,"[2021, 2022, 2023, 2024]"
VEDL.BO,"[2021, 2022, 2023, 2024, 2025]"
NAHARSPING.BO,"[2021, 2022, 2023, 2024]"
NAPEROL.BO,"[2021, 2022, 2023, 2024]"
GRASIM.BO,"[2021, 2022, 2023, 2024]"
PEL.BO,"[2021, 2022, 2023, 2024, 2025]"
NIITLTD.BO,"[2021, 2022, 2023, 2024]"
JAYKAY.BO,"[2021, 2022, 2023, 2024]"
NIRLON.BO,"[2021, 2022, 2023, 2024]"
ONGC.BO,"[2021, 2022, 2023, 2024]"
OILCOUNTUB.BO,"[2021, 2022, 2023, 2024]"
ORIENTHOT.BO,"[2021, 2022, 2023, 2024]"
OSWALAGRO.BO,"[2021, 2022, 2023, 2024]"
INDSUCR.BO,"[2021, 2022, 2023, 2024]"
PANCM.BO,"[2021, 2022, 2023, 2024]"
RELIANCE.BO,"[2021, 2022, 2023, 2024]"
PILITA.BO,"[2021, 2022, 2023, 2024]"
RAYMOND.BO,"[2021, 2022, 2023, 2024]"
PIDILITIND.BO,"[2021, 2022, 2023, 2024, 2025]"
PIXTRANS.BO,"[2021, 2022, 2023, 2024]"
BIRLACORPN.BO,"[2021, 2022, 2023, 2024]"
SURYAROSNI.BO,"[2021, 2022, 2023, 2024]"
PRIMESECU.BO,"[2021, 2022, 2023, 2024, 2025]"
PRSMJOHNSN.BO,"[2021, 2022, 2023, 2024]"
RAIN.BO,"[2020, 2021, 2022, 2023, 2024]"
PRUDMOULI.BO,"[2021, 2022, 2023, 2024]"
AMJLAND.BO,"[2021, 2022, 2023, 2024]"
PUNJCOMMU.BO,"[2021, 2022, 2023, 2024]"
RSWM.BO,"[2021, 2022, 2023, 2024]"
RAJSREESUG.BO,"[2021, 2022, 2023, 2024]"
RALLIS.BO,"[2021, 2022, 2023, 2024, 2025]"
RAMANEWS.BO,"[2021, 2022, 2023, 2024]"
RAPICUT.BO,"[2021, 2022, 2023, 2024]"
WELSPLSOL.BO,"[2021, 2022, 2023, 2024, 2025]"
ROLTA.BO,"[2021, 2022, 2023, 2024]"
RUBFILA.BO,"[2021, 2022, 2023, 2024]"
PATANJALI.BO,"[2021, 2022, 2023, 2024]"
SALORAINTL.BO,"[2021, 2022, 2023, 2024]"
JINDALSAW.BO,"[2021, 2022, 2023, 2024, 2025]"
JKLAKSHMI.BO,"[2021, 2022, 2023, 2024]"
SHREECEM.BO,"[2021, 2022, 2023, 2024]"
SILVERLINE.BO,"[2021, 2022, 2023, 2024]"
RELINFRA.BO,"[2021, 2022, 2023, 2024]"
TATAPOWER.BO,"[2021, 2022, 2023, 2024]"
SPMLINFRA.BO,"[2021, 2022, 2023, 2024]"
SUNDRMFAST.BO,"[2021, 2022, 2023, 2024, 2025]"
SUNFLAG.BO,"[2021, 2022, 2023, 2024]"
SPLPETRO.BO,"[2021, 2022, 2023, 2024, 2025]"
SWARAJENG.BO,"[2021, 2022, 2023, 2024, 2025]"
TATAELXSI.BO,"[2021, 2022, 2023, 2024, 2025]"
THERMAX.BO,"[2021, 2022, 2023, 2024]"
TIRUMALCHM.BO,"[2021, 2022, 2023, 2024]"
THOMASCOOK.BO,"[2021, 2022, 2023, 2024]"
TIMEX.BO,"[2021, 2022, 2023, 2024]"
TOKYOPLAST.BO,"[2021, 2022, 2023, 2024]"
TORNTPHARM.BO,"[2021, 2022, 2023, 2024]"
TRANSCHEM.BO,"[2021, 2022, 2023, 2024]"
UTLINDS.BO,"[2021, 2022, 2023, 2024]"
UNIENTER.BO,"[2021, 2022, 2023, 2024]"
VHL.BO,"[2021, 2022, 2023, 2024]"
HINDALCO.BO,"[2021, 2022, 2023, 2024]"
WSTCSTPAPR.BO,"[2021, 2022, 2023, 2024]"
HOCL.BO,"[2021, 2022, 2023, 2024]"
PASUPTAC.BO,"[2021, 2022, 2023, 2024]"
KORE.BO,"[2021, 2022, 2023, 2024]"
PGHH.BO,"[2021, 2022, 2023, 2024]"
MUKANDLTD.BO,"[2021, 2022, 2023, 2024]"
BBOX.BO,"[2021, 2022, 2023, 2024]"
UCAL.BO,"[2021, 2022, 2023, 2024]"
HARRMALAYA.BO,"[2021, 2022, 2023, 2024]"
FEDERALBNK.BO,"[2021, 2022, 2023, 2024, 2025]"
TATASTEEL.BO,"[2021, 2022, 2023, 2024]"
SKFINDIA.BO,"[2021, 2022, 2023, 2024]"
ASHOKLEY.BO,"[2021, 2022, 2023, 2024]"
CUMMINSIND.BO,"[2021, 2022, 2023, 2024]"
TATACOMM.BO,"[2021, 2022, 2023, 2024, 2025]"
ABBOTINDIA.BO,"[2021, 2022, 2023, 2024]"
BAJAJHLDNG.BO,"[2021, 2022, 2023, 2024]"
BHARATFORG.BO,"[2021, 2022, 2023, 2024, 2025]"
ESCORTS.BO,"[2021, 2022, 2023, 2024, 2025]"
HINDMOTORS.BO,"[2021, 2022, 2023, 2024]"
LT.BO,"[2021, 2022, 2023, 2024, 2025]"
M&M.BO,"[2021, 2022, 2023, 2024, 2025]"
BOSCHLTD.BO,"[2021, 2022, 2023, 2024]"
PREMIER.BO,"[2021, 2022, 2023, 2024]"
BPCL.BO,"[2021, 2022, 2023, 2024, 2025]"
SIEMENS.BO,"[2020, 2021, 2022, 2023, 2024]"
TATAMOTORS.BO,"[2021, 2022, 2023, 2024]"
VOLTAS.BO,"[2021, 2022, 2023, 2024, 2025]"
GESHIP.BO,"[2021, 2022, 2023, 2024]"
DEEPAKFERT.BO,"[2021, 2022, 2023, 2024]"
EXCELINDUS.BO,"[2021, 2022, 2023, 2024]"
GRWRHITECH.BO,"[2021, 2022, 2023, 2024]"
GLAXO.BO,"[2021, 2022, 2023, 2024]"
GNFC.BO,"[2021, 2022, 2023, 2024]"
NOVARTIND.BO,"[2021, 2022, 2023, 2024]"
SANOFI.BO,"[2020, 2021, 2022, 2023, 2024]"
PFIZER.BO,"[2021, 2022, 2023, 2024]"
GSFC.BO,"[2021, 2022, 2023, 2024]"
